10.3390/biomedicines9020109,33499192,PMC7911410,Dopamine in Health and Disease: Much More Than a Neurotransmitter.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7911410/,PMC,,
10.1371/journal.pcbi.1010086,36074778,PMC9455883,Connectivity concepts in neuronal network modeling.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9455883/,PMC,,
10.1016/j.cortex.2020.01.027,32172025,PMC7254053,Intra-saccadic displacement sensitivity after a lesion to the posterior parietal cortex.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7254053/,PMC,,
10.1523/jneurosci.4627-13.2014,24553950,PMC3931511,Cortical and thalamic excitation mediate the multiphasic responses of striatal cholinergic interneurons to motivationally salient stimuli.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3931511/,PMC,,
10.1016/j.neuron.2011.02.040,21435553,PMC3069934,Effects and mechanisms of wakefulness on local cortical networks.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3069934/,PMC,,
10.1038/s41467-021-27899-w,35027568,PMC8758698,Modeling uniquely human gene regulatory function via targeted humanization of the mouse genome.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8758698/,PMC,,
10.1038/s41467-022-28329-1,35149692,PMC8837607,Development of a skin- and neuro-attenuated live vaccine for varicella.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8837607/,PMC,,
10.1038/s41467-022-35536-3,36572698,PMC9792589,Multimodal monitoring of human cortical organoids implanted in mice reveal functional connection with visual cortex.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9792589/,PMC,,
10.1002/hipo.22024,22522494,PMC3510309,Medial temporal lobe projections to the retrosplenial cortex of the macaque monkey.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3510309/,PMC,,
10.3390/brainsci10120906,33255604,PMC7760331,Pupil Dilation during Reward Anticipation Is Correlated to Depressive Symptom Load in Patients with Major Depressive Disorder.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7760331/,PMC,,
,,PMC7742808,Functional Neural Underpinnings of Increased Falls Risk,,,,
10.1126/sciadv.abb0977,32851172,PMC7423365,Dissociation of broadband high-frequency activity and neuronal firing in the neocortex.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7423365/,PMC,,
10.1098/rstb.2019.0319,32089116,PMC7061955,'Hierarchy' in the organization of brain networks.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7061955/,PMC,,
10.3389/fncel.2020.00213,32765222,PMC7380267,Silent Synapse-Based Mechanisms of Critical Period Plasticity.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7380267/,PMC,,
10.1021/acs.jmedchem.1c01571,34905377,PMC9094091,The Repertoire of Small-Molecule PET Probes for Neuroinflammation Imaging: Challenges and Opportunities beyond TSPO.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9094091/,PMC,,
10.1186/s13550-020-00702-5,33000345,PMC7527401,Synthesis and evaluation of N-isopropyl-p-[<sup>11</sup>C]methylamphetamine as a novel cerebral blood flow tracer for positron emission tomography.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7527401/,PMC,,
10.1371/journal.pone.0074462,23991221,PMC3753277,Deep brain stimulation imposes complex informational lesions.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3753277/,PMC,,
10.1186/s13550-016-0170-2,26860293,PMC4747952,"Development of TASP0410457 (TASP457), a novel dihydroquinolinone derivative as a PET radioligand for central histamine H3 receptors.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4747952/,PMC,,
10.3389/fpsyg.2013.01011,24454300,PMC3887364,The olfactory system as the gateway to the neural correlates of consciousness.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3887364/,PMC,,
10.1002/cne.25050,33029803,PMC7987845,Corticocuneate projections are altered after spinal cord dorsal column lesions in New World monkeys.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7987845/,PMC,,
10.1007/s10571-006-9053-9,16741673,PMC4183211,Three types of tyrosine hydroxylase-positive CNS neurons distinguished by dopa decarboxylase and VMAT2 co-expression.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4183211/,PMC,,
10.1016/j.vaccine.2014.04.002,24736001,PMC4100552,Assurance of neuroattenuation of a live vaccine against West Nile virus: a comprehensive study of neuropathogenesis after infection with chimeric WN/DEN4Δ30 vaccine in comparison to two parental viruses and a surrogate flavivirus reference vaccine.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4100552/,PMC,,
10.1371/journal.pone.0088404,24520383,PMC3919785,"Acute morphine treatments alleviate tremor in 1-methyl-4-phenyl-1,2,3,6-tetrahydropyridine-treated monkeys.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3919785/,PMC,,
10.1523/jneurosci.0772-20.2020,32847963,PMC7511188,Cortical Control of Subthalamic Neuronal Activity through the Hyperdirect and Indirect Pathways in Monkeys.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7511188/,PMC,,
10.1093/texcom/tgac049,36632047,PMC9825723,A comparison of multisensory features of two auditory cortical areas: primary (A1) and higher-order dorsal zone (DZ).,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC9825723/,PMC,,
10.3389/fninf.2015.00013,26052282,PMC4439553,Text mining for neuroanatomy using WhiteText with an updated corpus and a new web application.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4439553/,PMC,,
10.3390/cells8111399,31698782,PMC6912723,Emerging Roles of Long Non-Coding RNAs as Drivers of Brain Evolution.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6912723/,PMC,,
10.1038/tp.2013.112,24399045,PMC3905222,A possible mechanism of the nucleus accumbens and ventral pallidum 5-HT1B receptors underlying the antidepressant action of ketamine: a PET study with macaques.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3905222/,PMC,,
10.3171/2012.9.jns12506,23061389,PMC4746716,Comparison of pulsed versus continuous convective flow for central nervous system tissue perfusion: laboratory investigation.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4746716/,PMC,,
10.1002/brb3.863,29299382,PMC5745242,An interspecies comparative study of invasive electrophysiological functional connectivity.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5745242/,PMC,,
10.2147/eb.s23007,22912561,PMC3422692,VGLUT1 mRNA and protein expression in the visual system of prosimian galagos (Otolemur garnetti).,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3422692/,PMC,,
10.1002/cne.23014,22120503,PMC3970410,Bilateral and ipsilateral ascending tectopulvinar pathways in mammals: a study in the squirrel (Spermophilus beecheyi).,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3970410/,PMC,,
10.3389/fphar.2017.00987,29375386,PMC5767590,The Case for TAAR1 as a Modulator of Central Nervous System Function.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5767590/,PMC,,
10.1177/1073858415619600,26700888,PMC4919242,Seizing Control: From Current Treatments to Optogenetic Interventions in Epilepsy.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4919242/,PMC,,
10.3389/fncir.2014.00052,24904298,PMC4032978,mRNA expression profile of serotonin receptor subtypes and distribution of serotonergic terminations in marmoset brain.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4032978/,PMC,,
10.1002/ar.23751,29236365,PMC5902649,Species Differences in the Organization of the Ventral Cochlear Nucleus.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5902649/,PMC,,
10.1152/jn.00182.2016,27655962,PMC5133303,Circuits for presaccadic visual remapping.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5133303/,PMC,,
10.1038/ncomms10161,26658670,PMC4682115,Amygdala lesions in rhesus macaques decrease attention to threat.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4682115/,PMC,,
10.4021/jmc61w,21546980,PMC3086028,The Accountant Who Lost Arithmetic: A Case Report of Acalculia With a Left Thalamic Lesion.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3086028/,PMC,,
10.1016/j.neuron.2020.03.024,32315603,PMC7422923,Prefrontal Cortex Predicts State Switches during Reversal Learning.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7422923/,PMC,,
10.1002/syn.20578,18925657,PMC2587077,Evaluation of [11C]PipISB and [18F]PipISB in monkey as candidate radioligands for imaging brain cannabinoid type-1 receptors in vivo.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2587077/,PMC,,
10.1152/jn.00140.2014,25143546,PMC4233270,Reversible deactivation of higher-order posterior parietal areas. I. Alterations of receptive field characteristics in early stages of neocortical processing.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4233270/,PMC,,
10.1016/j.neuron.2019.04.021,31170400,PMC6686189,Universal Transform or Multiple Functionality? Understanding the Contribution of the Human Cerebellum across Task Domains.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6686189/,PMC,,
10.1007/s00702-017-1803-y,29127484,PMC5826848,Progress in developing transgenic monkey model for Huntington's disease.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5826848/,PMC,,
10.1152/jn.00436.2017,28904101,PMC5814711,Methodological considerations for a chronic neural interface with the cuneate nucleus of macaques.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5814711/,PMC,,
10.1016/j.brainres.2013.12.035,24398457,PMC4005040,Cortical glutamate levels decrease in a non-human primate model of dopamine deficiency.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4005040/,PMC,,
10.1111/jnc.14291,29315563,PMC5897141,"Kinetic modeling of [18 F]VAT, a novel radioligand for positron emission tomography imaging vesicular acetylcholine transporter in non-human primate brain.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5897141/,PMC,,
10.1016/j.celrep.2016.08.089,27681421,PMC5082285,Adaptation without Plasticity.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5082285/,PMC,,
10.1523/jneurosci.1417-21.2022,35135855,PMC8973421,Ipsilateral Stimulus Encoding in Primary and Secondary Somatosensory Cortex of Awake Mice.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8973421/,PMC,,
10.1002/cne.23838,26101180,PMC4689678,Evolution of posterior parietal cortex and parietal-frontal networks for specific actions in primates.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4689678/,PMC,,
10.1016/j.nicl.2018.01.002,29387529,PMC5789756,The hippocampal network model: A transdiagnostic metaconnectomic approach.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5789756/,PMC,,
10.1007/s00259-009-1118-9,19300997,,"Saturated norepinephrine transporter occupancy by atomoxetine relevant to clinical doses: a rhesus monkey study with (S,S)-[(18)F]FMeNER-D (2).",https://dx.doi.org/10.1007/s00259-009-1118-9,Springer,,
10.3389/fnins.2020.00864,32982667,PMC7477335,Increased Right Posterior STS Recruitment Without Enhanced Directional-Tuning During Tactile Motion Processing in Early Deaf Individuals.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7477335/,PMC,,
10.1371/journal.pone.0057453,23472086,PMC3589388,Cortical plasticity induced by spike-triggered microstimulation in primate somatosensory cortex.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3589388/,PMC,,
10.1038/s41467-022-28635-8,35210417,PMC8873261,Opposite forms of adaptation in mouse visual cortex are controlled by distinct inhibitory microcircuits.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8873261/,PMC,,
10.1021/acschemneuro.0c00244,32401481,PMC8007108,Therapeutic Potential of Phosphodiesterase Inhibitors against Neurodegeneration: The Perspective of the Medicinal Chemist.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8007108/,PMC,,
10.1038/srep36329,27874058,PMC5118870,Perceptual learning in a non-human primate model of artificial vision.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5118870/,PMC,,
10.1111/jzo.12332,27453637,PMC4956092,Distributions of oxytocin and vasopressin 1a receptors in the Taiwan vole and their role in social monogamy.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4956092/,PMC,,
10.1021/acs.molpharmaceut.8b01209,30726092,,Novel Kappa Opioid Receptor Agonist as Improved PET Radiotracer: Development and in Vivo Evaluation.,https://doi.org/10.1021/acs.molpharmaceut.8b01209,American Chemical Society,,
10.1073/pnas.1802356115,29588415,PMC5899496,Nonmonotonic spatial structure of interneuronal correlations in prefrontal microcircuits.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5899496/,PMC,,
10.3389/fnint.2015.00033,26042006,PMC4434979,What makes a frontal area of primate brain the frontal eye field?,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4434979/,PMC,,
10.7554/elife.67713,34665133,PMC8575460,Finger somatotopy is preserved after tetraplegia but deteriorates over time.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8575460/,PMC,,
10.3389/fnana.2015.00090,26236200,PMC4500960,Distribution of vasotocin- and vasoactive intestinal peptide-like immunoreactivity in the brain of blue tit (Cyanistes coeruleus).,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4500960/,PMC,,
10.1523/jneurosci.0824-21.2021,34417331,PMC8482858,Visual Cortical Area MT Is Required for Development of the Dorsal Stream and Associated Visuomotor Behaviors.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8482858/,PMC,,
10.1152/jn.00939.2010,21325677,PMC3094161,"Comprehensive mapping of whisker-evoked responses reveals broad, sharply tuned thalamocortical input to layer 4 of barrel cortex.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3094161/,PMC,,
10.1016/j.neuron.2012.03.002,22445337,PMC3628746,Transcriptional architecture of the primate neocortex.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3628746/,PMC,,
10.1126/sciadv.abf7800,33827823,PMC8026131,A cross-species neural integration of gravity for motor optimization.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8026131/,PMC,,
10.3390/ijms222111489,34768919,PMC8584254,Adult Neurogenesis: A Story Ranging from Controversial New Neurogenic Areas and Human Adult Neurogenesis to Molecular Regulation.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8584254/,PMC,,
10.1093/cercor/bhy114,29788295,PMC6041950,Intrinsic Functional Connectivity Resembles Cortical Architecture at Various Levels of Isoflurane Anesthesia.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6041950/,PMC,,
10.3389/fncel.2018.00405,30483058,PMC6242891,Immune Dysfunction and Autoimmunity as Pathological Mechanisms in Autism Spectrum Disorders.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6242891/,PMC,,
10.1016/j.brainresbull.2015.10.004,26496798,PMC4662861,Cytoarchitecture and cortical connections of the anterior insula and adjacent frontal motor fields in the rhesus monkey.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4662861/,PMC,,
10.1038/nature20111,27830782,PMC5499253,Evolution of Osteocrin as an activity-regulated factor in the primate brain.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5499253/,PMC,,
10.1038/s41598-017-00381-8,28336929,PMC5428287,Developmental Whole Brain White Matter Alterations in Transgenic Huntington's Disease Monkey.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5428287/,PMC,,
10.3389/fgene.2020.580580,33193703,PMC7645153,Global Analysis of Transcription Start Sites in the New Ovine Reference Genome (<i>Oar rambouillet v1.0</i>).,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7645153/,PMC,,
10.1093/nsr/nwz187,34692032,PMC8288905,The neural bases of vitality forms.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8288905/,PMC,,
10.1098/rspb.2015.1182,26269500,PMC4632627,Breaking cover: neural responses to slow and fast camouflage-breaking motion.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4632627/,PMC,,
10.1523/jneurosci.1991-09.2009,19776262,PMC2796834,Black responses dominate macaque primary visual cortex v1.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2796834/,PMC,,
10.1186/2191-219x-2-37,22776065,PMC3531252,Synthesis and evaluation of 2-chloro N-[(S)-{(S)-1-[11 C]methylpiperidin-2-yl} (phenyl)methyl]3-trifluoromethyl-benzamide ([11 C]N-methyl-SSR504734) as a PET radioligand for glycine transporter 1.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3531252/,PMC,,
10.1523/jneurosci.2717-10.2011,21325531,PMC6623700,Functional reorganization of the brain in humans following spinal cord injury: evidence for underlying changes in cortical anatomy.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6623700/,PMC,,
10.7554/elife.34354,30462609,PMC6249000,Macro-connectomics and microstructure predict dynamic plasticity patterns in the non-human primate brain.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6249000/,PMC,,
10.1038/srep46675,28452348,PMC5408229,WINCS Harmoni: Closed-loop dynamic neurochemical control of therapeutic interventions.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5408229/,PMC,,
10.1016/j.neulet.2003.10.066,14729248,,Thalamo-cortical projections to the posterior parietal cortex in the monkey.,https://linkinghub.elsevier.com/retrieve/pii/S0304394003012746,Elsevier Science,,
10.1371/journal.pone.0186556,29073162,PMC5657994,Category-specific neuronal activity in left and right auditory cortex and in medial geniculate body of monkeys.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5657994/,PMC,,
10.3390/pathogens9010048,31935992,PMC7168622,Comparative Pathology of West Nile Virus in Humans and Non-Human Animals.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7168622/,PMC,,
10.3389/fnins.2018.00516,30108478,PMC6079296,Distinction Between Variability-Based Modulation and Mean-Based Activation Revealed by BOLD-fMRI and Eyes-Open/Eyes-Closed Contrast.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6079296/,PMC,,
10.1152/jn.00592.2015,26467516,PMC4760473,Task dependence of decision- and choice-related activity in monkey oculomotor thalamus.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4760473/,PMC,,
10.3389/fnsys.2015.00073,26029061,PMC4429233,A novel wireless recording and stimulating multichannel epicortical grid for supplementing or enhancing the sensory-motor functions in monkey (Macaca fascicularis).,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4429233/,PMC,,
10.3389/fnsys.2014.00003,24478641,PMC3904122,Neural signal for counteracting pre-action bias in the centromedian thalamic nucleus.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3904122/,PMC,,
10.1111/jne.12382,26940141,PMC4886472,Comparative Perspectives on Oxytocin and Vasopressin Receptor Research in Rodents and Primates: Translational Implications.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4886472/,PMC,,
10.1111/psyp.13599,32449806,PMC7507207,"Electrogastrography for psychophysiological research: Practical considerations, analysis pipeline, and normative data in a large sample.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7507207/,PMC,,
10.7554/elife.63490,34994344,PMC8765756,Context-dependent relationships between locus coeruleus firing patterns and coordinated neural activity in the anterior cingulate cortex.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8765756/,PMC,,
10.1111/epi.14059,29663353,,Positron emission tomography imaging of cerebral glucose metabolism and type 1 cannabinoid receptor availability during temporal lobe epileptogenesis in the amygdala kindling model in rhesus monkeys.,https://doi.org/10.1111/epi.14059,Wiley,,
10.3389/fncir.2017.00108,29311844,PMC5744617,"Neuromodulatory Systems and Their Interactions: A Review of Models, Theories, and Experiments.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5744617/,PMC,,
10.3389/fnins.2013.00112,23818876,PMC3694263,The drive to strive: goal generation based on current needs.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3694263/,PMC,,
10.1523/jneurosci.0659-17.2017,28607170,PMC6596550,Oxytocin and Serotonin Brain Mechanisms in the Nonhuman Primate.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6596550/,PMC,,
10.1002/hbm.21194,21337474,PMC3711521,Direct optic nerve pulvinar connections defined by diffusion MR tractography in humans: implications for photophobia.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3711521/,PMC,,
10.1038/s42003-020-1073-3,32620808,PMC7335110,Task rule and choice are reflected by layer-specific processing in rodent auditory cortical microcircuits.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7335110/,PMC,,
10.1016/j.nucmedbio.2005.12.017,16631077,,Nicotinic alpha4beta2 receptor imaging agents: part II. Synthesis and biological evaluation of 2-[18F]fluoro-3-[2-((S)-3-pyrrolinyl)methoxy]pyridine (18F-nifene) in rodents and imaging by PET in nonhuman primate.,https://linkinghub.elsevier.com/retrieve/pii/S0969-8051(06)00003-5,Elsevier Science,,
10.1111/ene.14277,32333487,PMC7267377,Does SARS-Cov-2 invade the brain? Translational lessons from animal models.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7267377/,PMC,,
10.1111/cns.12337,25403866,PMC4335601,A critical evaluation of the gamma-hydroxybutyrate (GHB) model of absence seizures.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4335601/,PMC,,
10.1007/s10143-016-0725-8,27206422,PMC5118196,Seizure outcomes in nonresective epilepsy surgery: an update.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5118196/,PMC,,
10.3390/nu13093239,34579116,PMC8468336,Early Pediatric Benefit of Lutein for Maturing Eyes and Brain-An Overview.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8468336/,PMC,,
10.1002/ar.21109,20201060,PMC3066689,Architectonic subdivisions of neocortex in the Galago (Otolemur garnetti).,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3066689/,PMC,,
10.1523/eneuro.0311-18.2018,30406199,PMC6220593,Electrical Microstimulation of Visual Cerebral Cortex Elevates Psychophysical Detection Thresholds.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6220593/,PMC,,
10.3389/fnsys.2014.00074,24904309,PMC4033056,Mechanism of parkinsonian neuronal oscillations in the primate basal ganglia: some considerations based on our recent work.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4033056/,PMC,,
10.1038/gt.2016.24,26953486,PMC4893316,Axonal transport of AAV9 in nonhuman primate brain.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4893316/,PMC,,
10.1038/s41426-018-0044-y,29593256,PMC5874248,Microencephaly in fetal piglets following in utero inoculation of Zika virus.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5874248/,PMC,,
10.3389/fnint.2019.00029,31379528,PMC6652150,"PET Measures of D1, D2, and DAT Binding Are Associated With Heightened Tactile Responsivity in Rhesus Macaques: Implications for Sensory Processing Disorder.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6652150/,PMC,,
10.1523/jneurosci.1479-21.2021,35091502,PMC8936597,Delta Oscillations Coordinate Intracerebellar and Cerebello-Hippocampal Network Dynamics during Sleep.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8936597/,PMC,,
10.3390/biomedicines9060647,34200134,PMC8228225,Integrating the Roles of Midbrain Dopamine Circuits in Behavior and Neuropsychiatric Disease.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8228225/,PMC,,
10.1016/j.neuron.2014.01.017,24583023,PMC4020629,Novel primate miRNAs coevolved with ancient target genes in germinal zone-specific expression patterns.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4020629/,PMC,,
10.1016/j.neulet.2004.01.008,15016432,,The dual pattern of corticothalamic projection of the primary auditory cortex in macaque monkey.,https://linkinghub.elsevier.com/retrieve/pii/S0304394004000400,Elsevier Science,,
10.1111/j.1471-4159.2010.07109.x,21073468,PMC3005101,The emerging role of trace amine-associated receptor 1 in the functional regulation of monoamine transporters and dopaminergic activity.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3005101/,PMC,,
10.1016/j.schres.2016.11.034,27913161,PMC5477099,Novel brain expressed RNA identified at the MIR137 schizophrenia-associated locus.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5477099/,PMC,,
10.1016/j.omtm.2019.12.001,31909089,PMC6940615,AAVrh10 Vector Corrects Disease Pathology in MPS IIIA Mice and Achieves Widespread Distribution of SGSH in Large Animal Brains.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6940615/,PMC,,
10.1038/s41467-019-12236-z,31604917,PMC6788984,High-potency ligands for DREADD imaging and activation in rodents and monkeys.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6788984/,PMC,,
10.1038/s41598-019-39174-6,30808927,PMC6391407,Repeated neonatal isoflurane exposures in the mouse induce apoptotic degenerative changes in the brain and relatively mild long-term behavioral deficits.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6391407/,PMC,,
10.1002/hbm.24542,30802367,PMC6503974,Searching for the neurite density with diffusion MRI: Challenges for biophysical modeling.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6503974/,PMC,,
10.1021/acschemneuro.7b00505,29470055,PMC6119516,Unique Molecular Regulation of Higher-Order Prefrontal Cortical Circuits: Insights into the Neurobiology of Schizophrenia.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6119516/,PMC,,
10.1152/jn.00206.2012,22723676,PMC3544948,Pruriceptive spinothalamic tract neurons: physiological properties and projection targets in the primate.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3544948/,PMC,,
10.3389/fpsyt.2019.00573,31496960,PMC6712161,Emerging Roles of Complement in Psychiatric Disorders.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6712161/,PMC,,
10.3390/brainsci7100130,29036908,PMC5664057,"Propofol Induces Apoptosis of Neurons but Not Astrocytes, Oligodendrocytes, or Neural Stem Cells in the Neonatal Mouse Hippocampus.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5664057/,PMC,,
10.7554/elife.43019,30561328,PMC6312400,Neuronal variability and tuning are balanced to optimize naturalistic self-motion coding in primate vestibular pathways.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6312400/,PMC,,
10.1007/s11307-013-0631-1,23636489,PMC3812387,Dual-tracer PET using generalized factor analysis of dynamic sequences.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3812387/,PMC,,
10.1038/s41598-019-50881-y,31586117,PMC6778100,Connectomics-Based Functional Network Alterations in both Depressed Patients with Suicidal Behavior and Healthy Relatives of Suicide Victims.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6778100/,PMC,,
10.1016/j.neulet.2020.134984,32315710,PMC7266677,Examining fMRI time-series entropy as a marker for brain E/I balance with pharmacological neuromodulation in a non-human primate translational model.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC7266677/,PMC,,
10.3389/neuro.07.003.2007,18958231,PMC2526010,Cortical activity influences geniculocortical spike efficacy in the macaque monkey.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2526010/,PMC,,
10.1016/j.celrep.2016.04.069,27210758,PMC4889540,Two Pairs of ON and OFF Retinal Ganglion Cells Are Defined by Intersectional Patterns of Transcription Factor Expression.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC4889540/,PMC,,
10.1007/s13365-017-0594-0,29181724,PMC5792315,Persistence of SIV in the brain of SIV-infected Chinese rhesus macaques with or without antiretroviral therapy.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5792315/,PMC,,
10.1097/j.pain.0000000000000831,28301400,PMC5359791,The role of calcitonin gene-related peptide in peripheral and central pain mechanisms including migraine.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5359791/,PMC,,
10.1002/ame2.12062,31392301,PMC6600652,"Effect of different anesthetic mixtures-ketamine-xylazine, ketamine-acepromazine and tiletamine-zolazepam-on the physiological and blood biochemistry parameters of male rhesus monkeys (<i>Macaca mulatta</i>) at different ages.",https://www.ncbi.nlm.nih.gov/pmc/articles/PMC6600652/,PMC,,
10.1089/brain.2011.0011,22433007,PMC3621356,Anatomical connectivity between subcortical structures.,https://www.ncbi.nlm.nih.gov/pmc/articles/PMC3621356/,PMC,,
