395	10.2183/pjab1945.43.822			https://www.jstage.jst.go.jp/article/pjab1945/43/8/43_8_822/_article	www.jstage.jst.go.jp	https://www.jstage.jst.go.jp/article/pjab1945/43/8/43_8_822/_pdf/-char/en	www.jstage.jst.go.jp	Some Observations on the Cortico-thalamic Fiber Connections in the Monkey		
402	10.1002/cne.900880105	18900818.0		https://onlinelibrary.wiley.com/doi/10.1002/cne.900880105	onlinelibrary.wiley.com	https://onlinelibrary.wiley.com/doi/epdf/10.1002/cne.900880105	onlinelibrary.wiley.com	Commissural fibers of the macaque thalamus. An experimental study		
411	10.1002/cne.901040106	13306829.0		https://onlinelibrary.wiley.com/doi/10.1002/cne.901040106	onlinelibrary.wiley.com	https://onlinelibrary.wiley.com/doi/epdf/10.1002/cne.901040106	onlinelibrary.wiley.com	Cortical projection of the thalamic ventrolateral nuclear group in monkeys†		
453	10.1016/0006-8993(78)90464-x	414821.0		https://linkinghub.elsevier.com/retrieve/pii/000689937890464X	linkinghub.elsevier.com	://linkinghub.elsevier.com/	linkinghub.elsevier.com	Patch-like termination of thalamic fibers in the putamen of the rhesus monkey: an autoradiographic study		
459						https://synapse.koreamed.org/upload/synapsedata/pdfdata/0069ymj/ymj-55-709.pdf	synapse.koreamed.org	Thalamocortical connections between the mediodorsal nucleus of the thalamus and prefrontal cortex in the human brain: a diffusion tensor tractographic study		
460						https://www.cell.com/cell-reports/pdf/S2211-1247(23)00855-0.pdf	www.cell.com	The non-specific matrix thalamus facilitates the cortical information processing modes relevant for conscious awareness		
462						https://www.cell.com/current-biology/pdf/S0960-9822(15)01419-0.pdf	www.cell.com	Primate thalamus: more than meets an eye		
478	10.1016/0166-4328(95)00188-3	8734040.0		https://linkinghub.elsevier.com/retrieve/pii/0166432895001883	linkinghub.elsevier.com	://linkinghub.elsevier.com/	linkinghub.elsevier.com	Anatomical substrates for early stages in cortical processing of visual information in the macaque monkey		Primate; Parallel pathway; Neuroanatomy; Striate cortex; Prestriate cortex; Visual system;
479						https://www.cell.com/current-biology/pdf/S0960-9822(20)30734-X.pdf	www.cell.com	Long-term value memory in the primate posterior thalamus for fast automatic action		
498						https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=688606a4c63ae8b859bf38b75ccc1ea96d5c5111	citeseerx.ist.psu.edu	Connexions of the somatic sensory cortex of the rhesus monkey: I.—Ipsilateral cortical connexions		
506	10.1002/cne.901170207	13872115.0		https://onlinelibrary.wiley.com/doi/10.1002/cne.901170207	onlinelibrary.wiley.com	https://onlinelibrary.wiley.com/doi/epdf/10.1002/cne.901170207	onlinelibrary.wiley.com	The termination of secondary somatosensory neurons within the thalamus of Macaca mulatta: An Experimental Degeneration Study†		
507	10.1152/jn.1963.26.5.775	14065328.0		https://journals.physiology.org/doi/10.1152/jn.1963.26.5.775	journals.physiology.org	https://journals.physiology.org/doi/epdf/10.1152/jn.1963.26.5.775	journals.physiology.org	THE FUNCTIONAL PROPERTIES OF VENTROBASAL THALAMIC NEURONS STUDIED IN UNANESTHETIZED MONKEYS		
512		5325779.0	PMC1270718	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1270718/	www.ncbi.nlm.nih.gov	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1270718/pdf/janat00421-0083.pdf	www.ncbi.nlm.nih.gov	Correlation between nuclear morphology and somatotopic organization in ventro-basal complex of the raccoon's thalamus.		
514						https://journals.physiology.org/doi/pdf/10.1152/jn.1981.46.3.672	journals.physiology.org	Retinotopic organization of macaque pulvinar.		
530						https://ruor.uottawa.ca/bitstream/10393/8164/1/NK25433.PDF	ruor.uottawa.ca	Projections of the superior colliculus to the thalamus in the monkey; Macaca mulatta: a light and electron microscopic study.		
556	10.1152/jn.1981.46.2.369	6267219.0		https://journals.physiology.org/doi/10.1152/jn.1981.46.2.369	journals.physiology.org	https://journals.physiology.org/doi/epdf/10.1152/jn.1981.46.2.369	journals.physiology.org	Visual properties of neurons in a polysensory area in superior temporal sulcus of the macaque.		
564				https://ajp.psychiatryonline.org/doi/pdf/10.1176/ajp.96.2.507	ajp.psychiatryonline.org			The Primate Thalamus		
567	10.1016/0006-8993(75)90569-7	809109.0		https://linkinghub.elsevier.com/retrieve/pii/0006899375905697	linkinghub.elsevier.com	://linkinghub.elsevier.com/	linkinghub.elsevier.com	Extrageniculate projections to layers VI and I of striate cortex (area 17) in the rhesus monkey (Macaca mulatta)		
575	10.1111/j.1460-9568.1989.tb00774.x	12106174.0		https://onlinelibrary.wiley.com/doi/10.1111/j.1460-9568.1989.tb00774.x	onlinelibrary.wiley.com	https://onlinelibrary.wiley.com/doi/epdf/10.1111/j.1460-9568.1989.tb00774.x	onlinelibrary.wiley.com	Hunger Modulates the Responses to Gustatory Stimuli of Single Neurons in the Caudolateral Orbitofrontal Cortex of the Macaque Monkey		
583		17104851.0	PMC1252658	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1252658/	www.ncbi.nlm.nih.gov	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1252658/pdf/janat00515-0037.pdf	www.ncbi.nlm.nih.gov	The angioarchitecture of the thalamus in the rabbit		
591						https://www.ijpp.com/IJPP%20archives/1981_25_3/201-208.pdf	www.ijpp.com	Experimental spike and wave EEG pattern from thalamic stimulation in anaesthetized juvenile monkeys		
592	10.1002/cne.900640102			https://onlinelibrary.wiley.com/doi/10.1002/cne.900640102	onlinelibrary.wiley.com	https://onlinelibrary.wiley.com/doi/epdf/10.1002/cne.900640102	onlinelibrary.wiley.com	An experimental study of the thalamo-cortical projection of the macaque monkey		
602	10.1016/0006-8993(79)90658-9	105784.0		https://linkinghub.elsevier.com/retrieve/pii/0006899379906589	linkinghub.elsevier.com	://linkinghub.elsevier.com/	linkinghub.elsevier.com	Contralateral projections to the dorsal thalamus from frontal association cortex in the rhesus monkey		
605						https://bpb-us-e1.wpmucdn.com/sites.northwestern.edu/dist/7/2577/files/2018/08/23-Mesulam-2oebbn3.pdf	bpb-us-e1.wpmucdn.com	Acetylcholinesterase-rich projections from the basal forebrain of the rhesus monkey to neocortex		
612	10.1016/0165-0173(80)90002-8	6994855.0		https://linkinghub.elsevier.com/retrieve/pii/0165017380900028	linkinghub.elsevier.com	://linkinghub.elsevier.com/	linkinghub.elsevier.com	What is area 3a?		area a; muscle afferents; sensory-motor interactions; cerebral cortex; position sense; movement;
617						https://journals.physiology.org/doi/pdf/10.1152/jn.1943.6.2.121	journals.physiology.org	FUNCTIONAL ORGANIZATION OF TEMPORAL LOBE OF MONKEY (MACACA MULATTA) AND CHIMPANZEE (PAN SATYRUS)		
619						https://journals.physiology.org/doi/pdf/10.1152/jn.1938.1.4.364	journals.physiology.org	Sensorimotor cortex; nucleus caudatus and thalamus opticus		
623	10.1136/jnnp.13.3.198	14774742.0	PMC497155	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC497155/	www.ncbi.nlm.nih.gov	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC497155/pdf/jnnpsyc00315-0040.pdf	www.ncbi.nlm.nih.gov	THALAMIC PROJECTION TO FRONTAL CORTEX IN MAN*		
630	10.1002/cne.900920208	15415473.0		https://onlinelibrary.wiley.com/doi/10.1002/cne.900920208	onlinelibrary.wiley.com	https://onlinelibrary.wiley.com/doi/epdf/10.1002/cne.900920208	onlinelibrary.wiley.com	Cell ratios in the thalamo-cortical visual system of Macaca mulatta		
633				https://journals.lww.com/jonmd/Citation/1937/03000/the_Thalamus_in_Relation_To_the_Cerebral_Cortex.1.aspx	journals.lww.com	://journals.lww.com/	journals.lww.com	THE THALAMUS IN RELATION TO THE CEREBRAL CORTEX		
651	10.1093/brain/68.4.331	20982795.0		https://academic.oup.com/brain/article/68/4/331/266909	academic.oup.com	https://academic.oup.com/brain/article-pdf/68/4/331/741995/68-4-331.pdf	academic.oup.com	THE INTERRELATION OF THE STRIO-PALLIDUM AND THE THALAMUS IN THE MACAQUE MONKEY		
671	10.1620/tjem.102.413	4994652.0		https://www.jstage.jst.go.jp/article/tjem1920/102/4/102_4_413/_article	www.jstage.jst.go.jp	https://www.jstage.jst.go.jp/article/tjem1920/102/4/102_4_413/_pdf/-char/en	www.jstage.jst.go.jp	Responses of Monkey Thalamus to Nociceptive Stimuli		
683		17104852.0	PMC1252659	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1252659/	www.ncbi.nlm.nih.gov	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC1252659/pdf/janat00515-0058.pdf	www.ncbi.nlm.nih.gov	The normal histology of the thalamus in the phalanger; Trichosurus vulpecula		
702	10.2183/pjab1945.47.505			https://www.jstage.jst.go.jp/article/pjab1945/47/5/47_5_505/_article	www.jstage.jst.go.jp	https://www.jstage.jst.go.jp/article/pjab1945/47/5/47_5_505/_pdf/-char/en	www.jstage.jst.go.jp	Cerebellar Projections to the Thalamic Nuclei in Monkeys		
723	10.1002/cne.900660107			https://onlinelibrary.wiley.com/doi/10.1002/cne.900660107	onlinelibrary.wiley.com	https://onlinelibrary.wiley.com/doi/epdf/10.1002/cne.900660107	onlinelibrary.wiley.com	A note on the thalamic nuclei of Macaca mulatta		
730						https://journals.physiology.org/doi/pdf/10.1152/jn.1980.44.3.532	journals.physiology.org	Thalamic relay to motor cortex: afferent pathways from brain stem; cerebellum; and spinal cord in monkeys.		
764	10.1002/cne.901190202	14018825.0		https://onlinelibrary.wiley.com/doi/10.1002/cne.901190202	onlinelibrary.wiley.com	https://onlinelibrary.wiley.com/doi/epdf/10.1002/cne.901190202	onlinelibrary.wiley.com	Effects of thalamic lesions upon cerebellar dyskinesia in the rhesus monkey†		
780	10.1002/cne.900690307			https://onlinelibrary.wiley.com/doi/10.1002/cne.900690307	onlinelibrary.wiley.com	https://onlinelibrary.wiley.com/doi/epdf/10.1002/cne.900690307	onlinelibrary.wiley.com	Termination of the brachium conjunctivum in the thalamus of the macaque monkey		
792						https://journals.physiology.org/doi/pdf/10.1152/jn.1950.13.2.127	journals.physiology.org	SOME CONNECTIONS OF THE ORBITO-FRONTO-TEMPORAL; LIMBIC AND HIPPOCAMPAL AREAS OF MACACA MULATTA		
801	10.1016/0165-0173(85)90013-x	3896408.0		https://linkinghub.elsevier.com/retrieve/pii/016501738590013X	linkinghub.elsevier.com	://linkinghub.elsevier.com/	linkinghub.elsevier.com	Diencephalic mechanisms of pain sensation		pain; somatic sensation; thalamus; AV; anterior ventral n; B; brachium of inferior colliculus; C;; first cervical segment; CA; caudate n; CB; cerebellum; Cd; caudate n; Cem; central medial n; CL; central lateral n; CM; centre median n; Coi; inferior colliculus; CP; cerebral peduncle; posterior commissure; DCN; dorsal column n gracile and cuneate n; G; gelatinosus n of rat thalamus; GL; lateral geniculate nucleus; IO; inferior olive; LCN; lateral cervical n; LD; lateral dorsal n; LGN; lateral geniculate n; Lim; limitans n; LM; medial lemniscus; LP; lateral posterior n; MD; mediodorsal n; MG;MGN; medial geniculate n; MGNm; magnocellular division of MGN; ml; medial lemniscus; NR; red nucleus; OT; optic tract; Pc;PC; paracentral n; PC; posterior commissure; Pf;PF; parafascicular n; PO; posterior group; PO; lateral division of PO; POm; medial division of PO; PT; pretectal area; Pul; pulvinar n; R; reticular n; RN; red n; SG; suprageniculate n; SN;SNR; substantia nigra; St; subthalamic n; T; tectum; VA; ventral anterior n; VB; ventrobasal complex; VB-VL; border between VB and VL; VL; ventrolateral n; VM; ventromedial n; VP; ventral posterior nucleus; VPI; ventroposteroinferior n; VPL; ventroposterolateral n; VPLc; caudal division of VPL; VPLo; oral division of VPL; VPM; ventral posteromedial n; VPMpc; paracentral division of VPM; ZI; zona incerta;
802						https://thejns.org/downloadpdf/journals/j-neurosurg/31/2/article-p164.pdf	thejns.org	The effects of ventrolateral thalamic lesions on tremor and the biosynthesis of dopamine in monkeys with lesions in the ventromedial tegmentum		
812						https://journals.lww.com/anesthesia-analgesia/citation/1973/03000/ketamine_induced_anesthesia__neural_mechanisms_in.34.aspx	journals.lww.com	Ketamine-induced anesthesia: neural mechanisms in the Rhesus monkey.		
834	10.1177/0004867415585857	25943981.0		https://journals.sagepub.com/doi/10.1177/0004867415585857	journals.sagepub.com	https://journals.sagepub.com/doi/reader/10.1177/0004867415585857	journals.sagepub.com	The thalamus as a putative biomarker in neurodegenerative disorders		
836						https://www.cell.com/neuron/pdf/S0896-6273(12)00226-7.pdf	www.cell.com	Von Economo neurons in the anterior insula of the macaque monkey		
851	10.1093/brain/60.1.126			https://academic.oup.com/brain/article/60/1/126/263104	academic.oup.com	https://academic.oup.com/brain/article-pdf/60/1/126/731316/60-1-126.pdf	academic.oup.com	THE CORTICAL PROJECTION OF THE PULVINAR IN THE MACAQUE MONKEY		
855						https://journals.lww.com/anesthesia-analgesia/citation/1970/01000/effect_of_barbiturate_and_electroanesthesia_on.11.aspx	journals.lww.com	Effect of Barbiturate and Electroanesthesia on Some Thalamothalamic and Thalamocortical Evoked Potentials.		
875	10.1093/brain/76.4.625	13115577.0		https://academic.oup.com/brain/article/76/4/625/271521	academic.oup.com	https://academic.oup.com/brain/article-pdf/76/4/625/757458/76-4-625.pdf	academic.oup.com	THE “ASSOCIATION CORTEX” OF MACACA MULATTA: A REVIEW OF RECENT CONTRIBUTIONS TO ITS ANATOMY AND FUNCTIONS		
876	10.1016/0165-0173(84)90017-1	6440659.0		https://linkinghub.elsevier.com/retrieve/pii/0165017384900171	linkinghub.elsevier.com	://linkinghub.elsevier.com/	linkinghub.elsevier.com	The thalamus as a neuronal oscillator		relay nuclei; intralaminar nuclei; reticularis thalami complex; thalamocortical neurons; local-circuit neurons; reticularis; neurons spindle rhythm; slow rhythm; long-lasting hyperpolarizations; rebound; somatic Ca spike; dendritic Ca conductance; K current; brain activation; brain deactivation; midbrain reticular formation; cholinergic effects; monoaminergic systems; wake state; sleep state;
881						https://journals.physiology.org/doi/pdf/10.1152/jn.1982.48.2.545	journals.physiology.org	Thalamic basis of place-and modality-specific columns in monkey somatosensory cortex: a correlative anatomical and physiological study		
882						https://www.cell.com/neuron/pdf/S0896-6273(10)00008-5.pdf	www.cell.com	A disynaptic relay from superior colliculus to dorsal stream visual cortex in macaque monkey		
885	10.1093/brain/97.1.65	4434171.0		https://academic.oup.com/brain/article/97/1/65/315466	academic.oup.com	https://academic.oup.com/brain/article-pdf/97/1/65/896485/97-1-65.pdf	academic.oup.com	PROJECTION OF MEDIAL OCCIPITAL CORTEX OF MACAQUE TO POSTERIOR THALAMUS1		
969	10.1002/(sici)1097-0185(199802)250:2<220::aid-ar12>3.0.co;2-q	9489783.0		https://onlinelibrary.wiley.com/doi/10.1002/(SICI)1097-0185(199802)250:2%3C220::AID-AR12%3E3.0.CO;2-Q	onlinelibrary.wiley.com	https://onlinelibrary.wiley.com/doi/epdf/10.1002/%28SICI%291097-0185%28199802%29250%3A2%3C220%3A%3AAID-AR12%3E3.0.CO%3B2-Q	onlinelibrary.wiley.com	Organization of the medial pulvinar nucleus in the macaque		thalamus; diencephalon; eye movement; primate; LATERAL GENICULATE-NUCLEUS; THALAMOCORTICAL PROJECTION NEURONS; INFERIOR PARIETAL LOBULE; POSTERIOR CINGULATE CORTEX; MONKEY MACACA-MULATTA; FRONTAL EYE FIELDS; RHESUS-MONKEY; SUPERIOR COLLICULUS; HORSERADISH-PEROXIDASE; CORTICOTHALAMIC CONNECTIONS
1021	10.1093/brain/93.1.37	4984909.0		https://academic.oup.com/brain/article/93/1/37/257010	academic.oup.com	https://academic.oup.com/brain/article-pdf/93/1/37/6697397/93-1-37.pdf	academic.oup.com	CONNEXIONS OF THE SOMATIC SENSORY CORTEX OF THE RHESUS MONKEY: III.—THALAMIC CONNEXIONS		
1035	10.1016/0006-8993(73)90450-2			https://linkinghub.elsevier.com/retrieve/pii/0006899373904502	linkinghub.elsevier.com	://linkinghub.elsevier.com/	linkinghub.elsevier.com	Are there ascending projections from the red nucleus to the thalamus in the rhesus monkey?		
1132	10.1097/00005072-194901000-00008	18108337.0		https://academic.oup.com/jnen/article/8/1/93/2611274	academic.oup.com	https://academic.oup.com/jnen/article-pdf/8/1/93/8136616/8-1-93.pdf	academic.oup.com	Paresthesia in a Rhesus Monkey Associated with a Thalamic Lesion; and its Alleviation by Postcentral Cortical Excision*		
1162	10.1016/0166-4328(87)90208-7			https://linkinghub.elsevier.com/retrieve/pii/0166432887902087	linkinghub.elsevier.com	://linkinghub.elsevier.com/	linkinghub.elsevier.com	Somatotopic organization of motor thalamus in the macaque monkey		
1178	10.1152/jn.1977.40.6.1339	411896.0		https://journals.physiology.org/doi/10.1152/jn.1977.40.6.1339	journals.physiology.org	https://journals.physiology.org/doi/epdf/10.1152/jn.1977.40.6.1339	journals.physiology.org	Body representation in ventrobasal thalamus of macaque: a single-unit analysis		
1196	10.1002/cne.901210208	14066526.0		https://onlinelibrary.wiley.com/doi/10.1002/cne.901210208	onlinelibrary.wiley.com	https://onlinelibrary.wiley.com/doi/epdf/10.1002/cne.901210208	onlinelibrary.wiley.com	Cortical area 8 and its thalamic projection in Macaca mulatta†		
1244	10.1002/(sici)1097-0185(199710)249:2<259::aid-ar14>3.0.co;2-n	9335473.0		https://onlinelibrary.wiley.com/doi/10.1002/(SICI)1097-0185(199710)249:2%3C259::AID-AR14%3E3.0.CO;2-N	onlinelibrary.wiley.com	https://onlinelibrary.wiley.com/doi/epdf/10.1002/%28SICI%291097-0185%28199710%29249%3A2%3C259%3A%3AAID-AR14%3E3.0.CO%3B2-N	onlinelibrary.wiley.com	Organization of the zona incerta in the macaque: An electron microscopic study		thalamus; diencephalon; saccade; eye movement; synapse; ultrastructure; NIGRA-PARS-RETICULATA; LATERAL GENICULATE-NUCLEUS; BASILAR PONTINE NUCLEI; RAT SUBSTANTIA NIGRA; IMMUNOREACTIVE TERMINALS SYNAPSE; SPINOCERVICAL TRACT NEURONS; CAT SUPERIOR COLLICULUS; AMINOBUTYRIC-ACID GABA; HORSERADISH-PEROXIDASE; EFFERENT CONNECTIONS
1252	10.1176/appi.neuropsych.16.2.127	15260362.0		https://neuro.psychiatryonline.org/doi/10.1176/jnp.16.2.127?url_ver=Z39.88-2003&rfr_id=ori:rid:crossref.org&rfr_dat=cr_pub%20%200pubmed	neuro.psychiatryonline.org	https://neuro.psychiatryonline.org/doi/reader/10.1176/jnp.16.2.127	neuro.psychiatryonline.org	The Limbic Thalamus		FATAL FAMILIAL INSOMNIA; MEDIAL PREFRONTAL CORTEX; MIDDLE CEREBRAL-ARTERY; POSTERIOR PARIETAL CORTEX; MONKEY MACACA-MULATTA; RHESUS-MONKEY; FRONTAL-LOBE; CORTICOTHALAMIC CONNECTIONS; MEDIODORSAL NUCLEUS; HIPPOCAMPAL-FORMATION
1303	10.1152/jn.00058.2022	37162181.0		https://journals.physiology.org/doi/10.1152/jn.00058.2022	journals.physiology.org	https://journals.physiology.org/doi/epdf/10.1152/jn.00058.2022	journals.physiology.org	Rapid adaptation of primate LGN neurons to drifting grating stimulation		adaptation; awake; macaque; thalamus; variability; LATERAL GENICULATE-NUCLEUS; RETINAL GANGLION-CELLS; TEMPORAL CONTRAST ADAPTATION; PRIMARY VISUAL-CORTEX; STRIATE CORTEX; REPETITION SUPPRESSION; COMPUTATIONAL ARCHITECTURE; INFEROTEMPORAL CORTEX; CHROMATIC MECHANISMS; KONIOCELLULAR CELLS
1404	10.1002/ejp.1996	35762263.0		https://onlinelibrary.wiley.com/doi/10.1002/ejp.1996	onlinelibrary.wiley.com	https://onlinelibrary.wiley.com/doi/epdf/10.1002/ejp.1996	onlinelibrary.wiley.com	Pharmacological inactivation of the primate posterior insular/secondary somatosensory cortices attenuates thermal hyperalgesia		CENTRAL POSTSTROKE PAIN; INSULAR CORTEX; NEUROPATHIC PAIN; MOTOR CORTEX; REPRESENTATIONS; ALLODYNIA; STIMULATION; LESION; MODEL; HEAT
1729	10.1111/j.1469-7793.2000.00755.x	10718753.0	PMC2269828	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2269828/	www.ncbi.nlm.nih.gov	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC2269828/pdf/tjp0523-0755.pdf	www.ncbi.nlm.nih.gov	Visual physiology of the lateral geniculate nucleus in two species of New World monkey: Saimiri sciureus and Aotus trivirgatis		RETINAL GANGLION-CELLS; MARMOSET CALLITHRIX-JACCHUS; RECEPTIVE-FIELD PROPERTIES; LAMINAR ORGANIZATION; PRIMATE RETINA; GALAGO-CRASSICAUDATUS; CONTRAST-SENSITIVITY; RHESUS-MONKEY; COLOR-VISION; BUSH BABY
1859	10.1523/eneuro.0106-21.2021	34663617.0	PMC8570688	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8570688/	www.ncbi.nlm.nih.gov	https://www.ncbi.nlm.nih.gov/pmc/articles/PMC8570688/pdf/ENEURO.0106-21.2021.pdf	www.ncbi.nlm.nih.gov	Narrow and Broad γ Bands Process Complementary Visual Information in Mouse Primary Visual Cortex		broad γ band; local field potential; narrow γ band; spiking neuronal network; visual contrast; visual cortex
1861	10.1002/ana.22455	21710619.0		https://onlinelibrary.wiley.com/doi/10.1002/ana.22455	onlinelibrary.wiley.com	https://onlinelibrary.wiley.com/doi/epdf/10.1002/ana.22455	onlinelibrary.wiley.com	Inflammation after trauma: Microglial activation and traumatic brain injury		HEAD-INJURY; NERVOUS-SYSTEM; RHESUS-MONKEY; RAT-BRAIN; NEURODEGENERATION; ASTROCYTES; STROKE; DEATH; TIME; PET
2180	10.1113/jp280844	33501669.0		https://onlinelibrary.wiley.com/doi/10.1113/JP280844	onlinelibrary.wiley.com	https://physoc.onlinelibrary.wiley.com/doi/epdf/10.1113/JP280844	physoc.onlinelibrary.wiley.com	Analysis of extracellular spike waveforms and associated receptive fields of neurons in cat primary visual cortex		area 17; 18; cat; electrophysiology; extracellular spike waveform; receptive field; visual cortex; MACAQUE V1; PHYSIOLOGICAL-PROPERTIES; ORIENTATION SELECTIVITY; INHIBITORY INTERNEURONS; BINOCULAR INTERACTION; POTASSIUM CHANNEL; PYRAMIDAL NEURONS; ACTION-POTENTIALS; SPATIAL STRUCTURE; THALAMIC INPUTS
